judicial_district_county_id,county_ansi_code,is_entire_county,county_name,judicial_district_id,statutory_division
22115-0,22115,TRUE,Parish of Vernon,Louisiana Western,
22119-0,22119,TRUE,Parish of Webster,Louisiana Western,
22123-0,22123,TRUE,Parish of West Carroll,Louisiana Western,
22127-0,22127,TRUE,Parish of Winn,Louisiana Western,
23001-0,23001,TRUE,County of Androscoggin,Maine,
23003-0,23003,TRUE,County of Aroostook,Maine,
23005-0,23005,TRUE,County of Cumberland,Maine,
23007-0,23007,TRUE,County of Franklin,Maine,
23009-0,23009,TRUE,County of Hancock,Maine,
23011-0,23011,TRUE,County of Kennebec,Maine,
23013-0,23013,TRUE,County of Knox,Maine,
23015-0,23015,TRUE,County of Lincoln,Maine,
23017-0,23017,TRUE,County of Oxford,Maine,
23019-0,23019,TRUE,County of Penobscot,Maine,
23021-0,23021,TRUE,County of Piscataquis,Maine,
23023-0,23023,TRUE,County of Sagadahoc,Maine,
23025-0,23025,TRUE,County of Somerset,Maine,
23027-0,23027,TRUE,County of Waldo,Maine,
23029-0,23029,TRUE,County of Washington,Maine,
23031-0,23031,TRUE,County of York,Maine,
24001-0,24001,TRUE,County of Allegany,Maryland,Northern Division
24003-0,24003,TRUE,County of Anne Arundel,Maryland,Northern Division
24005-0,24005,TRUE,County of Baltimore,Maryland,Northern Division
24009-0,24009,TRUE,County of Calvert,Maryland,Southern Division
24011-0,24011,TRUE,County of Caroline,Maryland,Northern Division
24013-0,24013,TRUE,County of Carroll,Maryland,Northern Division
24015-0,24015,TRUE,County of Cecil,Maryland,Northern Division
24017-0,24017,TRUE,County of Charles,Maryland,Southern Division
24019-0,24019,TRUE,County of Dorchester,Maryland,Northern Division
24021-0,24021,TRUE,County of Frederick,Maryland,Northern Division
24023-0,24023,TRUE,County of Garrett,Maryland,Northern Division
24025-0,24025,TRUE,County of Harford,Maryland,Northern Division
24027-0,24027,TRUE,County of Howard,Maryland,Northern Division
24029-0,24029,TRUE,County of Kent,Maryland,Northern Division
24031-0,24031,TRUE,County of Montgomery,Maryland,Southern Division
24033-0,24033,TRUE,County of Prince George's,Maryland,Southern Division
24035-0,24035,TRUE,County of Queen Anne's,Maryland,Northern Division
24037-0,24037,TRUE,County of St. Mary's,Maryland,Southern Division
24039-0,24039,TRUE,County of Somerset,Maryland,Northern Division
24041-0,24041,TRUE,County of Talbot,Maryland,Northern Division
24043-0,24043,TRUE,County of Washington,Maryland,Northern Division
24045-0,24045,TRUE,County of Wicomico,Maryland,Northern Division
24047-0,24047,TRUE,County of Worcester,Maryland,Northern Division
24510-0,24510,TRUE,City of Baltimore,Maryland,Northern Division
25001-0,25001,TRUE,County of Barnstable,Massachusetts,
25003-0,25003,TRUE,County of Berkshire,Massachusetts,
25005-0,25005,TRUE,County of Bristol,Massachusetts,
25007-0,25007,TRUE,County of Dukes,Massachusetts,
25009-0,25009,TRUE,County of Essex,Massachusetts,
25011-0,25011,TRUE,County of Franklin,Massachusetts,
25013-0,25013,TRUE,County of Hampden,Massachusetts,
25015-0,25015,TRUE,County of Hampshire,Massachusetts,
25017-0,25017,TRUE,County of Middlesex,Massachusetts,
25019-0,25019,TRUE,Town and County of Nantucket,Massachusetts,
25021-0,25021,TRUE,County of Norfolk,Massachusetts,
25023-0,25023,TRUE,County of Plymouth,Massachusetts,
25025-0,25025,TRUE,County of Suffolk,Massachusetts,
25027-0,25027,TRUE,County of Worcester,Massachusetts,
26001-0,26001,TRUE,County of Alcona,Michigan Eastern,Northern Division
26007-0,26007,TRUE,County of Alpena,Michigan Eastern,Northern Division
26011-0,26011,TRUE,County of Arenac,Michigan Eastern,Northern Division
26017-0,26017,TRUE,County of Bay,Michigan Eastern,Northern Division
26031-0,26031,TRUE,County of Cheboygan,Michigan Eastern,Northern Division
26035-0,26035,TRUE,County of Clare,Michigan Eastern,Northern Division
26039-0,26039,TRUE,County of Crawford,Michigan Eastern,Northern Division
26049-0,26049,TRUE,County of Genesee,Michigan Eastern,Southern Division
26051-0,26051,TRUE,County of Gladwin,Michigan Eastern,Northern Division
26057-0,26057,TRUE,County of Gratiot,Michigan Eastern,Northern Division
26063-0,26063,TRUE,County of Huron,Michigan Eastern,Northern Division
26069-0,26069,TRUE,County of Iosco,Michigan Eastern,Northern Division
26073-0,26073,TRUE,County of Isabella,Michigan Eastern,Northern Division
26075-0,26075,TRUE,County of Jackson,Michigan Eastern,Southern Division
26087-0,26087,TRUE,County of Lapeer,Michigan Eastern,Southern Division
26091-0,26091,TRUE,County of Lenawee,Michigan Eastern,Southern Division
26093-0,26093,TRUE,County of Livingston,Michigan Eastern,Southern Division
26099-0,26099,TRUE,County of Macomb,Michigan Eastern,Southern Division
26111-0,26111,TRUE,County of Midland,Michigan Eastern,Northern Division
26115-0,26115,TRUE,County of Monroe,Michigan Eastern,Southern Division
26119-0,26119,TRUE,County of Montmorency,Michigan Eastern,Northern Division
26125-0,26125,TRUE,County of Oakland,Michigan Eastern,Southern Division
26129-0,26129,TRUE,County of Ogemaw,Michigan Eastern,Northern Division
26135-0,26135,TRUE,County of Oscoda,Michigan Eastern,Northern Division
26137-0,26137,TRUE,County of Otsego,Michigan Eastern,Northern Division
26141-0,26141,TRUE,County of Presque Isle,Michigan Eastern,Northern Division
26143-0,26143,TRUE,County of Roscommon,Michigan Eastern,Northern Division
26145-0,26145,TRUE,County of Saginaw,Michigan Eastern,Northern Division
26147-0,26147,TRUE,County of St. Clair,Michigan Eastern,Southern Division
26151-0,26151,TRUE,County of Sanilac,Michigan Eastern,Southern Division
26155-0,26155,TRUE,County of Shiawassee,Michigan Eastern,Southern Division
26157-0,26157,TRUE,County of Tuscola,Michigan Eastern,Northern Division
26161-0,26161,TRUE,County of Washtenaw,Michigan Eastern,Southern Division
26163-0,26163,TRUE,County of Wayne,Michigan Eastern,Southern Division
26003-0,26003,TRUE,County of Alger,Michigan Western,Northern Division
26005-0,26005,TRUE,County of Allegan,Michigan Western,Southern Division
26009-0,26009,TRUE,County of Antrim,Michigan Western,Southern Division
26013-0,26013,TRUE,County of Baraga,Michigan Western,Northern Division
26015-0,26015,TRUE,County of Barry,Michigan Western,Southern Division
26019-0,26019,TRUE,County of Benzie,Michigan Western,Southern Division
26021-0,26021,TRUE,County of Berrien,Michigan Western,Southern Division
26023-0,26023,TRUE,County of Branch,Michigan Western,Southern Division
26025-0,26025,TRUE,County of Calhoun,Michigan Western,Southern Division
26027-0,26027,TRUE,County of Cass,Michigan Western,Southern Division
26029-0,26029,TRUE,County of Charlevoix,Michigan Western,Southern Division
26033-0,26033,TRUE,County of Chippewa,Michigan Western,Northern Division
26037-0,26037,TRUE,County of Clinton,Michigan Western,Southern Division
26041-0,26041,TRUE,County of Delta,Michigan Western,Northern Division
26043-0,26043,TRUE,County of Dickinson,Michigan Western,Northern Division
26045-0,26045,TRUE,County of Eaton,Michigan Western,Southern Division
26047-0,26047,TRUE,County of Emmet,Michigan Western,Southern Division
26053-0,26053,TRUE,County of Gogebic,Michigan Western,Northern Division
26055-0,26055,TRUE,County of Grand Traverse,Michigan Western,Southern Division
26059-0,26059,TRUE,County of Hillsdale,Michigan Western,Southern Division
26061-0,26061,TRUE,County of Houghton,Michigan Western,Northern Division
26065-0,26065,TRUE,County of Ingham,Michigan Western,Southern Division
26067-0,26067,TRUE,County of Ionia,Michigan Western,Southern Division
26071-0,26071,TRUE,County of Iron,Michigan Western,Northern Division
26077-0,26077,TRUE,County of Kalamazoo,Michigan Western,Southern Division
26079-0,26079,TRUE,County of Kalkaska,Michigan Western,Southern Division
26081-0,26081,TRUE,County of Kent,Michigan Western,Southern Division
26083-0,26083,TRUE,County of Keweenaw,Michigan Western,Northern Division
26085-0,26085,TRUE,County of Lake,Michigan Western,Southern Division
26089-0,26089,TRUE,County of Leelanau,Michigan Western,Southern Division
26095-0,26095,TRUE,County of Luce,Michigan Western,Northern Division
26097-0,26097,TRUE,County of Mackinac,Michigan Western,Northern Division
26101-0,26101,TRUE,County of Manistee,Michigan Western,Southern Division
26103-0,26103,TRUE,County of Marquette,Michigan Western,Northern Division
26105-0,26105,TRUE,County of Mason,Michigan Western,Southern Division
26107-0,26107,TRUE,County of Mecosta,Michigan Western,Southern Division
26109-0,26109,TRUE,County of Menominee,Michigan Western,Northern Division
26113-0,26113,TRUE,County of Missaukee,Michigan Western,Southern Division
26117-0,26117,TRUE,County of Montcalm,Michigan Western,Southern Division
26121-0,26121,TRUE,County of Muskegon,Michigan Western,Southern Division
26123-0,26123,TRUE,County of Newaygo,Michigan Western,Southern Division
26127-0,26127,TRUE,County of Oceana,Michigan Western,Southern Division
26131-0,26131,TRUE,County of Ontonagon,Michigan Western,Northern Division
26133-0,26133,TRUE,County of Osceola,Michigan Western,Southern Division
26139-0,26139,TRUE,County of Ottawa,Michigan Western,Southern Division
26149-0,26149,TRUE,County of St. Joseph,Michigan Western,Southern Division
26153-0,26153,TRUE,County of Schoolcraft,Michigan Western,Northern Division
26159-0,26159,TRUE,County of Van Buren,Michigan Western,Southern Division
26165-0,26165,TRUE,County of Wexford,Michigan Western,Southern Division
27001-0,27001,TRUE,County of Aitkin,Minnesota,Fifth Division
27003-0,27003,TRUE,County of Anoka,Minnesota,Fourth Division
27005-0,27005,TRUE,County of Becker,Minnesota,Sixth Division
27007-0,27007,TRUE,County of Beltrami,Minnesota,Sixth Division
27009-0,27009,TRUE,County of Benton,Minnesota,Fifth Division
27011-0,27011,TRUE,County of Big Stone,Minnesota,Sixth Division
27013-0,27013,TRUE,County of Blue Earth,Minnesota,Second Division
27015-0,27015,TRUE,County of Brown,Minnesota,Second Division
27017-0,27017,TRUE,County of Carlton,Minnesota,Fifth Division
27019-0,27019,TRUE,County of Carver,Minnesota,Fourth Division
27021-0,27021,TRUE,County of Cass,Minnesota,Fifth Division
27023-0,27023,TRUE,County of Chippewa,Minnesota,Fourth Division
27025-0,27025,TRUE,County of Chisago,Minnesota,Third Division
27027-0,27027,TRUE,County of Clay,Minnesota,Sixth Division
27029-0,27029,TRUE,County of Clearwater,Minnesota,Sixth Division
27031-0,27031,TRUE,County of Cook,Minnesota,Fifth Division
27033-0,27033,TRUE,County of Cottonwood,Minnesota,Second Division
27035-0,27035,TRUE,County of Crow Wing,Minnesota,Fifth Division
27037-0,27037,TRUE,County of Dakota,Minnesota,Third Division
27039-0,27039,TRUE,County of Dodge,Minnesota,First Division
27041-0,27041,TRUE,County of Douglas,Minnesota,Sixth Division
27043-0,27043,TRUE,County of Faribault,Minnesota,Second Division
27045-0,27045,TRUE,County of Fillmore,Minnesota,First Division
27047-0,27047,TRUE,County of Freeborn,Minnesota,Second Division
27049-0,27049,TRUE,County of Goodhue,Minnesota,Third Division
27051-0,27051,TRUE,County of Grant,Minnesota,Sixth Division
27053-0,27053,TRUE,County of Hennepin,Minnesota,Fourth Division
27055-0,27055,TRUE,County of Houston,Minnesota,First Division
27057-0,27057,TRUE,County of Hubbard,Minnesota,Sixth Division
27059-0,27059,TRUE,County of Isanti,Minnesota,Fourth Division
27061-0,27061,TRUE,County of Itasca,Minnesota,Fifth Division
27063-0,27063,TRUE,County of Jackson,Minnesota,Second Division
27065-0,27065,TRUE,County of Kanabec,Minnesota,Fifth Division
27067-0,27067,TRUE,County of Kandiyohi,Minnesota,Fourth Division
27069-0,27069,TRUE,County of Kittson,Minnesota,Sixth Division
27071-0,27071,TRUE,County of Koochiching,Minnesota,Fifth Division
27073-0,27073,TRUE,County of Lac qui Parle,Minnesota,Second Division
27075-0,27075,TRUE,County of Lake,Minnesota,Fifth Division
27077-0,27077,TRUE,County of Lake of the Woods,Minnesota,Sixth Division
27079-0,27079,TRUE,County of Le Sueur,Minnesota,Second Division
27081-0,27081,TRUE,County of Lincoln,Minnesota,Second Division
27083-0,27083,TRUE,County of Lyon,Minnesota,Second Division
27085-0,27085,TRUE,County of McLeod,Minnesota,Fourth Division
27087-0,27087,TRUE,County of Mahnomen,Minnesota,Sixth Division
27089-0,27089,TRUE,County of Marshall,Minnesota,Sixth Division
27091-0,27091,TRUE,County of Martin,Minnesota,Second Division
27093-0,27093,TRUE,County of Meeker,Minnesota,Fourth Division
27095-0,27095,TRUE,County of Mille Lacs,Minnesota,Fifth Division
27097-0,27097,TRUE,County of Morrison,Minnesota,Fifth Division
27099-0,27099,TRUE,County of Mower,Minnesota,First Division
27101-0,27101,TRUE,County of Murray,Minnesota,Second Division
27103-0,27103,TRUE,County of Nicollet,Minnesota,Second Division
27105-0,27105,TRUE,County of Nobles,Minnesota,Second Division
27107-0,27107,TRUE,County of Norman,Minnesota,Sixth Division
27109-0,27109,TRUE,County of Olmsted,Minnesota,First Division
27111-0,27111,TRUE,County of Otter Tail,Minnesota,Sixth Division
27113-0,27113,TRUE,County of Pennington,Minnesota,Sixth Division
27115-0,27115,TRUE,County of Pine,Minnesota,Fifth Division
27117-0,27117,TRUE,County of Pipestone,Minnesota,Second Division
27119-0,27119,TRUE,County of Polk,Minnesota,Sixth Division
27121-0,27121,TRUE,County of Pope,Minnesota,Sixth Division
27123-0,27123,TRUE,County of Ramsey,Minnesota,Third Division
27125-0,27125,TRUE,County of Red Lake,Minnesota,Sixth Division
27127-0,27127,TRUE,County of Redwood,Minnesota,Second Division
27129-0,27129,TRUE,County of Renville,Minnesota,Fourth Division
27131-0,27131,TRUE,County of Rice,Minnesota,Third Division
27133-0,27133,TRUE,County of Rock,Minnesota,Second Division
27135-0,27135,TRUE,County of Roseau,Minnesota,Sixth Division
27137-0,27137,TRUE,County of St. Louis,Minnesota,Fifth Division
27139-0,27139,TRUE,County of Scott,Minnesota,Third Division
27141-0,27141,TRUE,County of Sherburne,Minnesota,Fourth Division
27143-0,27143,TRUE,County of Sibley,Minnesota,Second Division
27145-0,27145,TRUE,County of Stearns,Minnesota,Sixth Division
27147-0,27147,TRUE,County of Steele,Minnesota,First Division
27149-0,27149,TRUE,County of Stevens,Minnesota,Sixth Division
27151-0,27151,TRUE,County of Swift,Minnesota,Fourth Division
27153-0,27153,TRUE,County of Todd,Minnesota,Sixth Division
27155-0,27155,TRUE,County of Traverse,Minnesota,Sixth Division
27157-0,27157,TRUE,County of Wabasha,Minnesota,First Division
27159-0,27159,TRUE,County of Wadena,Minnesota,Sixth Division
27161-0,27161,TRUE,County of Waseca,Minnesota,Second Division
27163-0,27163,TRUE,County of Washington,Minnesota,Third Division
27165-0,27165,TRUE,County of Watonwan,Minnesota,Second Division
27167-0,27167,TRUE,County of Wilkin,Minnesota,Sixth Division
27169-0,27169,TRUE,County of Winona,Minnesota,First Division
27171-0,27171,TRUE,County of Wright,Minnesota,Fourth Division
27173-0,27173,TRUE,County of Yellow Medicine,Minnesota,Second Division
28003-0,28003,TRUE,County of Alcorn,Mississippi Northern,Aberdeen Division
28007-0,28007,TRUE,County of Attala,Mississippi Northern,Greenville Division
28009-0,28009,TRUE,County of Benton,Mississippi Northern,Oxford Division
28011-0,28011,TRUE,County of Bolivar,Mississippi Northern,Greenville Division
28013-0,28013,TRUE,County of Calhoun,Mississippi Northern,Oxford Division
28015-0,28015,TRUE,County of Carroll,Mississippi Northern,Greenville Division
28017-0,28017,TRUE,County of Chickasaw,Mississippi Northern,Aberdeen Division
28019-0,28019,TRUE,County of Choctaw,Mississippi Northern,Aberdeen Division
28025-0,28025,TRUE,County of Clay,Mississippi Northern,Aberdeen Division
28027-0,28027,TRUE,County of Coahoma,Mississippi Northern,Greenville Division
28033-0,28033,TRUE,County of DeSoto,Mississippi Northern,Oxford Division
28043-0,28043,TRUE,County of Grenada,Mississippi Northern,Greenville Division
28053-0,28053,TRUE,County of Humphreys,Mississippi Northern,Greenville Division
28057-0,28057,TRUE,County of Itawamba,Mississippi Northern,Aberdeen Division
28071-0,28071,TRUE,County of Lafayette,Mississippi Northern,Oxford Division
28081-0,28081,TRUE,County of Lee,Mississippi Northern,Aberdeen Division
28083-0,28083,TRUE,County of Leflore,Mississippi Northern,Greenville Division
28087-0,28087,TRUE,County of Lowndes,Mississippi Northern,Aberdeen Division
28093-0,28093,TRUE,County of Marshall,Mississippi Northern,Oxford Division
28095-0,28095,TRUE,County of Monroe,Mississippi Northern,Aberdeen Division
28097-0,28097,TRUE,County of Montgomery,Mississippi Northern,Greenville Division
28105-0,28105,TRUE,County of Oktibbeha,Mississippi Northern,Aberdeen Division
28107-0,28107,TRUE,County of Panola,Mississippi Northern,Oxford Division
28115-0,28115,TRUE,County of Pontotoc,Mississippi Northern,Oxford Division
28117-0,28117,TRUE,County of Prentiss,Mississippi Northern,Aberdeen Division
28119-0,28119,TRUE,County of Quitman,Mississippi Northern,Oxford Division
28133-0,28133,TRUE,County of Sunflower,Mississippi Northern,Greenville Division
28135-0,28135,TRUE,County of Tallahatchie,Mississippi Northern,Oxford Division
28137-0,28137,TRUE,County of Tate,Mississippi Northern,Oxford Division
28139-0,28139,TRUE,County of Tippah,Mississippi Northern,Oxford Division
28141-0,28141,TRUE,County of Tishomingo,Mississippi Northern,Aberdeen Division
28143-0,28143,TRUE,County of Tunica,Mississippi Northern,Oxford Division
28145-0,28145,TRUE,County of Union,Mississippi Northern,Oxford Division
28151-0,28151,TRUE,County of Washington,Mississippi Northern,Greenville Division
28155-0,28155,TRUE,County of Webster,Mississippi Northern,Aberdeen Division
28159-0,28159,TRUE,County of Winston,Mississippi Northern,Aberdeen Division
28161-0,28161,TRUE,County of Yalobusha,Mississippi Northern,Oxford Division
28001-0,28001,TRUE,County of Adams,Mississippi Southern,Western Division
28005-0,28005,TRUE,County of Amite,Mississippi Southern,Western Division
28021-0,28021,TRUE,County of Claiborne,Mississippi Southern,Western Division
28023-0,28023,TRUE,County of Clarke,Mississippi Southern,Eastern Division
28029-0,28029,TRUE,County of Copiah,Mississippi Southern,Northern Division
28031-0,28031,TRUE,County of Covington,Mississippi Southern,Eastern Division
28035-0,28035,TRUE,County of Forrest,Mississippi Southern,Eastern Division
28037-0,28037,TRUE,County of Franklin,Mississippi Southern,Western Division
28039-0,28039,TRUE,County of George,Mississippi Southern,Southern Division
28041-0,28041,TRUE,County of Greene,Mississippi Southern,Southern Division
28045-0,28045,TRUE,County of Hancock,Mississippi Southern,Southern Division
28047-0,28047,TRUE,County of Harrison,Mississippi Southern,Southern Division
28049-0,28049,TRUE,County of Hinds,Mississippi Southern,Northern Division
28051-0,28051,TRUE,County of Holmes,Mississippi Southern,Northern Division
28055-0,28055,TRUE,County of Issaquena,Mississippi Southern,Northern Division
28059-0,28059,TRUE,County of Jackson,Mississippi Southern,Southern Division
28061-0,28061,TRUE,County of Jasper,Mississippi Southern,Eastern Division
28063-0,28063,TRUE,County of Jefferson,Mississippi Southern,Western Division
